2005-03-18, 08:53:14, student020, Forbidden, welcome.hp-ww.com/country/au/en/img/n4_welcome/ent/05formula1b1a.gif
2005-03-18, 13:19:58, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:20:07, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:20:08, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:20:08, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:20:08, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:20:08, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:20:08, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:MON&p=aumail&l=MON&c=rm
2005-03-18, 13:20:11, student503, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:20:13, student503, Forbidden, us.adserver.yahoo.com/a?f=150500005&p=X&l=Z&c=sh&bg=WHITE&foo=1111112413874&foo2=657374656c6c6576616e736368616c6b77796b
2005-03-18, 13:25:02, student503, Forbidden, au.adserver.yahoo.com/a?f=150509010:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:25:02, student503, Forbidden, au.adserver.yahoo.com/a?f=150509010:MON&p=aumail&l=MON&c=rm
2005-03-18, 13:26:03, student503, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:26:03, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:26:04, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:N&p=aumail&l=N&c=rm
2005-03-18, 13:26:04, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:26:04, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:26:04, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:26:05, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:26:11, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:26:11, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:N&p=aumail&l=N&c=rm
2005-03-18, 13:26:11, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:26:12, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:26:12, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:26:12, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:29:00, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:29:00, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:N&p=aumail&l=N&c=rm
2005-03-18, 13:29:00, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:29:00, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:29:01, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:29:01, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:29:54, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:29:54, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:N&p=aumail&l=N&c=rm
2005-03-18, 13:29:54, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:29:54, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:29:55, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:29:55, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:30:03, student503, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:30:48, student099, Forbidden, www.ctips.com/pics/top_navigator.gif
2005-03-18, 13:31:21, student076, Forbidden, spe.atdmt.com/ds/AUMAUAUSTMOL/ninemsngames_breakout_728x90.swf?clickTag1=http://clk.atdmt.com/go/msnnkaus001728x90Xhotj0100011mau/direct;wi.728;hi.90;ai.4879356.4964041;ct.1/01&clickTag=http://clk.atdmt.com/go/msnnkaus001728x90Xhotj0100011mau/direct;wi.728;hi.90;ai.4879356.4964041;ct.1/01
2005-03-18, 13:31:24, student006, Forbidden, au.adserver.yahoo.com/a?f=2114709003:E&p=aunzsrch&l=E&c=rm&kw=microsoft+article+id+q223184
2005-03-18, 13:31:25, student006, Forbidden, au.adserver.yahoo.com/a?f=2114709003:EBTL&p=aunzsrch&l=EBTL&c=rm
2005-03-18, 13:31:58, student503, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:31:59, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:31:59, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:31:59, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:32:00, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:32:00, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:32:05, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:FAD&p=aumail&l=FAD&c=rm
2005-03-18, 13:32:09, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:32:10, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:N&p=aumail&l=N&c=rm
2005-03-18, 13:32:10, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:32:10, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:32:10, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:32:10, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:32:18, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:32:18, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:N&p=aumail&l=N&c=rm
2005-03-18, 13:32:18, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:32:18, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:32:18, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:32:19, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:32:45, student503, Forbidden, au.adserver.yahoo.com/a?f=150509022:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:32:46, student503, Forbidden, au.adserver.yahoo.com/a?f=150509022:E&p=aumail&l=E&c=rm
2005-03-18, 13:32:49, student503, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:33:07, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:33:07, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:N&p=aumail&l=N&c=rm
2005-03-18, 13:33:07, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:33:07, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:33:07, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:33:08, student503, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:33:11, student503, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:33:12, student503, Forbidden, us.adserver.yahoo.com/a?f=150500005&p=X&l=Z&c=sh&bg=WHITE&foo=1111113192233&foo2=657374656c6c6576616e736368616c6b77796b
2005-03-18, 13:34:12, student503, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:34:40, student503, Forbidden, au.adserver.yahoo.com/a?f=150509010:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:34:41, student503, Forbidden, au.adserver.yahoo.com/a?f=150509010:MON&p=aumail&l=MON&c=rm
2005-03-18, 13:34:55, student086, Forbidden, spe.atdmt.com/ds/AUMAUAUSTMOL/ninemsngames_pool_728x90.swf?clickTag1=http://clk.atdmt.com/go/msnnkaus001728x90Xhotj0100011mau/direct;wi.728;hi.90;ai.4879356.4964042;ct.1/01&clickTag=http://clk.atdmt.com/go/msnnkaus001728x90Xhotj0100011mau/direct;wi.728;hi.90;ai.4879356.4964042;ct.1/01
2005-03-18, 13:35:03, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:35:03, student503, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:35:03, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:N&p=aumail&l=N&c=rm
2005-03-18, 13:35:03, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:35:04, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:35:04, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:35:04, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:35:29, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:35:29, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:35:29, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:35:30, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:35:30, student503, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:35:36, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:35:36, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:N&p=aumail&l=N&c=rm
2005-03-18, 13:35:36, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:35:37, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:35:37, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:35:37, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:35:44, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:35:45, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:N&p=aumail&l=N&c=rm
2005-03-18, 13:35:45, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:35:45, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:35:45, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:35:46, student503, Forbidden, au.adserver.yahoo.com/a?f=150509006:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:35:58, student099, Forbidden, au.adserver.yahoo.com/a?f=150509014:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:35:59, student099, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:35:59, student099, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:35:59, student099, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:35:59, student099, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:35:59, student099, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:36:00, student099, Forbidden, au.adserver.yahoo.com/a?f=150509014:LREC&p=aumail&l=LREC&c=rm
2005-03-18, 13:36:00, student099, Forbidden, au.adserver.yahoo.com/a?f=150509014:FAD&p=aumail&l=FAD&c=rm
2005-03-18, 13:36:03, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:36:03, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:N&p=aumail&l=N&c=rm
2005-03-18, 13:36:04, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:36:04, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:36:04, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:36:04, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:36:17, student503, Forbidden, au.adserver.yahoo.com/a?f=150809001:N&p=auad&l=N&c=rm
2005-03-18, 13:36:17, student503, Forbidden, au.adserver.yahoo.com/a?f=150809001:SKY&p=auad&l=SKY&c=rm
2005-03-18, 13:36:19, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:36:19, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:N&p=aumail&l=N&c=rm
2005-03-18, 13:36:19, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:36:19, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:36:20, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:36:20, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:36:25, student099, Forbidden, au.adserver.yahoo.com/a?f=150509004:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:36:25, student099, Forbidden, au.adserver.yahoo.com/a?f=150509004:N&p=aumail&l=N&c=rm
2005-03-18, 13:36:25, student099, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:36:25, student099, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:36:26, student503, Forbidden, au.adserver.yahoo.com/a?f=150809001:N&p=auad&l=N&c=rm
2005-03-18, 13:36:26, student099, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:36:26, student503, Forbidden, au.adserver.yahoo.com/a?f=150809001:SKY&p=auad&l=SKY&c=rm
2005-03-18, 13:36:26, student099, Forbidden, au.adserver.yahoo.com/a?f=150509004:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:36:33, student503, Forbidden, au.adserver.yahoo.com/a?f=150509005:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:36:35, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:36:36, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:36:36, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:36:36, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:36:36, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:36:37, student503, Forbidden, au.adserver.yahoo.com/a?f=150509014:FAD&p=aumail&l=FAD&c=rm
2005-03-18, 13:36:59, student086, Forbidden, www.optuszoo.com.au/info2you/sunrise/promo_large_games.swf
2005-03-18, 13:36:59, student086, Forbidden, www.optuszoo.com.au/info2you/sunrise/promo_large_games.swf
2005-03-18, 13:37:20, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:37:20, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:N&p=aumail&l=N&c=rm
2005-03-18, 13:37:20, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:37:21, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:37:21, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:37:21, student099, Forbidden, au.adserver.yahoo.com/a?f=150509152:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:37:27, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:37:27, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:N&p=aumail&l=N&c=rm
2005-03-18, 13:37:28, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:37:28, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:37:28, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:37:28, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:37:33, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:PB&p=aumail&l=PB&c=rm
2005-03-18, 13:37:33, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:SW1&p=aumail&l=SW1&c=rm
2005-03-18, 13:37:35, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:SW2&p=aumail&l=SW2&c=rm
2005-03-18, 13:37:36, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:SW3&p=aumail&l=SW3&c=rm
2005-03-18, 13:37:36, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:SW4&p=aumail&l=SW4&c=rm
2005-03-18, 13:37:36, student099, Forbidden, au.adserver.yahoo.com/a?f=150509153:MON&p=aumail&l=MON&c=rm
2005-03-18, 13:37:42, student099, Forbidden, us.adserver.yahoo.com/a?f=150509019&p=aumy&l=E&c=r
2005-03-18, 13:37:42, student099, Forbidden, au.adserver.yahoo.com/a?f=150509019:MON&p=aumail&l=MON&c=rm
2005-03-18, 13:37:42, student099, Forbidden, au.adserver.yahoo.com/a?f=150509019:C&p=aumail&l=C&c=rm
2005-03-18, 13:37:42, student099, Forbidden, au.adserver.yahoo.com/a?f=150509019:FAD&p=aumail&l=FAD&c=rm
2005-03-18, 13:39:33, student086, Forbidden, www.optuszoo.com.au/info2you/sunrise/promo_large_games.swf
2005-03-18, 13:39:34, student086, Forbidden, www.optuszoo.com.au/info2you/sunrise/promo_large_games.swf
2005-03-18, 13:40:55, student086, Forbidden, www.info2you.com.au/images/th_babes.gif
2005-03-18, 13:41:40, student086, Forbidden, www.info2you.com.au/images/th_babes.gif
2005-03-18, 13:53:11, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/online/ONL367_300x250_product_02.gif
2005-03-18, 13:54:54, student076, Forbidden, include.ebaystatic.com/js/v/au/homepage.js
2005-03-18, 13:54:54, student076, Forbidden, include.ebaystatic.com/aw/pics/au/css/homepage.css
2005-03-18, 13:54:54, student076, Forbidden, include.ebaystatic.com/js/v/au/ebaybody.js
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/s.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/eBayLogoTM.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/navbar/topLeft_12x12.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/buy.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/comm.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/myebay.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/help.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/navbar/topRight_12x12.gif
2005-03-18, 13:54:56, student076, Forbidden, include.ebaystatic.com/js/v/au/homepagebody.js
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/sell.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/hp/hdr_582x59.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/hp/hdr_bkgrnd.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/tbx/squares.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/home/ONS166_2.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/home/ONS166_regNow.gif
2005-03-18, 13:54:56, student076, Forbidden, pics.ebaystatic.com/aw/pics/x.gif
2005-03-18, 13:54:57, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/home/ONS166_3.gif
2005-03-18, 13:54:57, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/home/ONS166_1.gif
2005-03-18, 13:54:57, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/home/hp_footer_au.gif
2005-03-18, 13:54:57, student076, Forbidden, include.ebaystatic.com/js/v/au/ebayfooter.js
2005-03-18, 13:54:57, student076, Forbidden, include.ebaystatic.com/aw/pics/au/js/homepage/floatingwindow.js
2005-03-18, 13:55:04, student076, Forbidden, include.ebaystatic.com/aw/pics/css/finding/borders.css
2005-03-18, 13:55:05, student076, Forbidden, include.ebaystatic.com/js/e397/au/ebaybody.js
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/eBayLogoTM.gif
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/s.gif
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/navbar/topLeft_12x12.gif
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/buyOn.gif
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/navbar/topRight_12x12.gif
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/myebay.gif
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/sell.gif
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/comm.gif
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/navbar/help.gif
2005-03-18, 13:55:05, student076, Forbidden, include.ebaystatic.com/js/e397/au/search/findingbody.js
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/listings/allitems_firstDark_6x29.gif
2005-03-18, 13:55:05, student076, Forbidden, pics.ebaystatic.com/aw/pics/listings/allitems_midDarkOnLight_14x29.gif
2005-03-18, 13:55:06, student076, Forbidden, pics.ebaystatic.com/aw/pics/questAssets/leftNav/bulletGray_3x3.gif
2005-03-18, 13:55:06, student076, Forbidden, pics.ebaystatic.com/aw/pics/listings/allitems_midLightLight_14x29.gif
2005-03-18, 13:55:06, student076, Forbidden, pics.ebaystatic.com/aw/pics/listings/allitems_endLightTab_14x29.gif
2005-03-18, 13:55:06, student076, Forbidden, pics.ebaystatic.com/aw/pics/au/icon/iconStore_20x20.gif
2005-03-18, 13:55:06, student076, Forbidden, pics.ebaystatic.com/aw/pics/listings/subHdrOrange_4x22.gif
2005-03-18, 13:55:06, student076, Forbidden, pics.ebaystatic.com/aw/pics/buy/byrTools/compShop/arrow_small.gif
